# SCE Subscribers @2019-10-09T19:19:48Z
# CSV line format: subscriber-id, domain, mappings, package-id
0c473d10e5b0,,78.29.141.240,1100
f0f249c3e920,,128.65.232.3,1200
8c5bf07bda6e,,78.29.164.47,1100
0c473d122550,,128.65.233.239,1100
1cabc0d71d90,,128.65.250.145,1100
1cabc01f4190,,78.29.170.140,1100
0c473d0c4140,,78.29.135.205,1100
0c473d124d60,,81.20.251.39,1100
1cabc0cd0e50,,78.29.186.55,1200
788df704c440,,78.29.141.47,1100
84948cef1660,,78.29.145.214,1100
84948cf191d0,,78.29.152.122,1030
1cabc0d0e980,,81.20.254.229,1100
0c473d0c9c90,,128.65.225.84,1100
84948cf31c90,,128.65.232.205,1100
0024d198c2ad,,78.29.180.5,1010
1cabc0cce140,,78.29.130.191,1100
a84e3f290bf0,,78.29.139.183,1200
bc1401a142f0,,128.65.226.10,1100
84948cf08b20,,128.65.229.61,1200
68b6fc8e95b0,,78.29.163.145,1010
0c473d1210e0,,78.29.173.19,1100
0c473d15f650,,78.29.129.106,1100
bc4dfb501c20,,81.20.253.127,1100
bc14017443f0,,128.65.225.37,1100
f0f249983ab0,,128.65.241.41,1100
a84e3f2c8140,,128.65.241.189,1200
788df7081080,,78.29.170.215,1100
0c473d0a2990,,78.29.177.58,1100
a84e3f2866a0,,81.20.249.24,1100
0c473d0a3820,,81.20.249.39,1100
8c5bf07d5ee8,,78.29.160.215,1200
2ca17d692d49,,78.29.190.43,1100
0c473d153b60,,78.29.138.47,1100
0c473d10ff60,,81.20.250.189,1100
84948c9f67e0,,128.65.241.12,1200
bc1401a0e5e0,,128.65.253.170,1100
f0f249c4ff20,,78.29.167.8,1100
4434a7065411,,78.29.137.199,1100
2ca17d512767,,128.65.225.201,1100
0c473d10b930,,128.65.232.70,1100
84948ca78fc0,,128.65.234.112,1100
84948ced3ab0,,128.65.250.15,1100
1cabc0daa4c0,,78.29.149.103,1100
84948cf107b0,,128.65.235.200,1100
84948caacaa0,,128.65.236.173,1200
84948c667d90,,128.65.255.86,1100
a84e3f1bacf0,,78.29.187.37,1010
2ca17d736771,,78.29.140.82,1200
0c473d0c99b0,,128.65.237.225,1100
84948c6607d0,,78.29.162.83,1100
a84e3f2ddc20,,78.29.188.207,1120
0c473d175020,,78.29.137.98,1100
bc1401b27260,,78.29.141.110,1030
84948ced1000,,81.20.255.160,1100
1cabc0cb7b70,,78.29.191.194,1100
84948c677f70,,78.29.132.106,1120
00fc8dbef0d0,,78.29.137.77,1100
00fc8dbd2c70,,78.29.147.253,1100
2ca17d702151,,78.29.151.205,1200
bc4dfb3edc90,,81.20.249.233,1100
2ca17d645ba7,,81.20.255.221,1100
84948c096190,,128.65.226.251,1100
0c473d117a10,,128.65.248.105,1100
84948c661310,,78.29.163.240,1100
f0f24999aca0,,78.29.141.42,1100
a84e3f34c510,,78.29.153.220,1200
2ca17d71c149,,81.20.255.15,1100
bc1401adbf30,,128.65.233.19,1100
2ca17d5b1e0f,,78.29.163.141,1200
bc4dfb3ed820,,78.29.176.141,1100
bc4dfb5047a0,,78.29.191.192,1200
84948cab1300,,81.20.244.120,1010
84948c04a6a0,,81.20.252.11,1200
1cabc0ccaaa0,,128.65.231.97,1100
0005caa7bf40,,128.65.231.202,1100
1cabc0cbbf30,,128.65.252.29,1100
84948c7d2710,,78.29.143.26,1100
bc1401672130,,81.20.249.46,1100
00fc8dbc8570,,128.65.232.132,1200
a84e3f1af460,,128.65.232.170,1200
84948ca59050,,78.29.182.187,1100
0c473d0bfe50,,78.29.141.183,1100
84948ca7bb40,,78.29.183.192,1200
2ca17d6a4c3b,,78.29.147.175,1200
1cabc0cd0f10,,81.20.249.146,1100
84948c659be0,,81.20.250.65,1100
2ca17d6ee90f,,81.20.251.211,1100
84948cf765f0,,128.65.229.218,1100
bc4dfb501860,,128.65.238.167,1100
2ca17d613a71,,78.29.164.93,1100
00265b8e7950,,128.65.226.153,1100
788df7067da0,,128.65.240.9,1100
a84e3f286fd0,,78.29.191.89,1100
0c473d116b20,,78.29.136.234,1100
84948cf1d940,,78.29.145.78,1200
1cabc0cf0da0,,81.20.252.136,1100
84948cac0eb0,,81.20.254.216,1100
bc4dfb50d710,,78.29.128.160,1100
1cabc0d0dcd0,,78.29.129.180,1100
2ca17d564ebf,,78.29.130.229,1100
bc14019faf50,,128.65.242.214,1100
84948ca76730,,78.29.159.184,1200
2c1db88e96a8,,128.65.252.162,1100
0005caab9800,,78.29.170.115,1100
0c473d0ca250,,78.29.141.196,1100
0c473d1565b0,,128.65.226.52,1100
f0f249c97540,,128.65.235.52,1100
bc14019ea480,,128.65.237.79,1100
f0f249588a10,,78.29.162.161,1100
bc14019de4f0,,78.29.174.164,1100
bc4dfb505d30,,78.29.183.13,1200
1cabc0d817b0,,128.65.233.203,1200
1cabc0cd2060,,128.65.239.185,1100
a84e3f2cbee0,,78.29.176.16,1100
f0f249c63bf0,,78.29.186.7,1100
2ca17d53e22b,,78.29.187.38,1100
84948c64ed00,,78.29.145.86,1100
bc1401a67a40,,81.20.249.226,1100
2ca17d70e679,,128.65.233.76,1100
84948ca8d180,,78.29.165.72,1100
f0f24997a080,,78.29.144.43,1100
84948c641360,,78.29.158.80,1100
84948c9f3fd0,,78.29.135.128,1200
bc4dfb3f2950,,78.29.137.106,1100
0c473d10e970,,81.20.248.132,1100
0c473d162ad0,,81.20.253.29,1100
a84e3f345760,,78.29.172.111,1100
00265b1a3b70,,78.29.177.84,1200
bc1401677a90,,78.29.180.66,1200
68b6fc8eb4d0,,78.29.132.70,1100
84948cf8b920,,78.29.159.187,1100
0005caa07690,,128.65.228.152,1100
a84e3f2d7b70,,78.29.177.115,1100
00fc8d6b14a0,,78.29.128.36,1100
1cabc0ccb390,,78.29.128.207,1200
68b6fc8e9340,,78.29.142.57,1100
68b6fc8e9ea0,,78.29.152.171,1200
0005caa843b0,,78.29.131.5,1100
f0f249981040,,81.20.254.206,1200
0c473d155640,,128.65.224.242,1030
84948c0f0f20,,128.65.233.200,1100
f0f249579ce0,,128.65.247.249,1200
8c5bf07b9106,,78.29.165.145,1200
0c473d120d50,,78.29.189.45,1100
788df7062960,,81.20.244.37,1100
00fc8d6a5d80,,81.20.250.24,1010
f0f249590630,,128.65.244.195,1200
2ca17d67b8d7,,128.65.255.177,1100
1cabc0d78c60,,78.29.162.124,1200
2ca17d51267d,,78.29.133.69,1200
f0f2499a87b0,,78.29.171.146,1100
2ca17d5dde97,,78.29.183.171,1100
0c473d15fa80,,81.20.250.140,1100
f0f2499828a0,,128.65.230.78,1100
0c473d0b3f00,,128.65.235.242,1200
bc14018d1e00,,128.65.246.137,1100
00fc8d6d7a60,,78.29.165.213,1100
bc4dfb50ded0,,78.29.165.246,1100
2c1db88daccc,,78.29.185.10,1100
f0f249c63010,,78.29.136.170,1100
1cabc0ccef90,,78.29.138.13,1200
0005ca63f150,,78.29.139.80,1100
f0f24997a0e0,,78.29.159.252,1100
84948ca0f070,,128.65.242.131,1100
2ca17d6ee9e7,,128.65.253.104,1100
68b6fce378f0,,78.29.160.23,1100
1cabc0cc9a80,,78.29.168.174,1100
00fc8d6a5b90,,78.29.178.173,1100
84948c03a440,,78.29.189.181,1100
84948cf02e20,,78.29.134.167,1100
0c473d10e310,,78.29.142.119,1100
2ca17d73c831,,128.65.250.64,1200
7c26343d543c,,128.65.252.91,1100
00fc8d662b20,,78.29.163.70,1100
0c473d109f00,,78.29.169.187,1100
68b6fc801480,,78.29.188.57,1030
68b6fc8e3980,,78.29.131.58,1100
788df7086800,,78.29.146.21,1200
0c473d11b190,,81.20.244.13,1100
bc4dfb504680,,81.20.250.135,1030
1cabc0d70fc0,,128.65.234.29,1100
bc14011a88b0,,78.29.173.190,1100
f0f249c60d80,,78.29.180.158,1100
1cabc0204720,,78.29.182.83,1100
84948c05d7c0,,78.29.146.3,1100
0c473d155ef0,,81.20.255.143,1100
68b6fc8da450,,128.65.224.141,1200
84948c66c7a0,,128.65.236.136,1100
0005ca94fe50,,128.65.239.165,1100
00265b354ad0,,128.65.253.211,1100
4434a70654fb,,78.29.166.10,1200
2ca17d645ee3,,78.29.146.80,1200
84948c090e60,,81.20.244.3,1100
4434a72ce500,,128.65.225.50,1100
68b6fcea1d00,,128.65.232.213,1100
bc1401a7c340,,128.65.250.71,1100
84948c03acd0,,78.29.160.211,1200
1cabc0d71340,,78.29.179.83,1100
00265b3ab960,,128.65.245.4,1100
a84e3f1b8cd0,,78.29.185.165,1100
00265b898f30,,78.29.187.122,1100
1cabc0cb8580,,78.29.190.124,1100
a84e3f1bce40,,78.29.151.254,1200
84948c667030,,78.29.155.90,1100
2ca17d69ca03,,128.65.244.169;78.29.163.242,1100
68b6fc8ef750,,78.29.154.30,1100
84948c63ef70,,78.29.155.55,1100
68b6fc8df410,,128.65.254.82,1200
a84e3f3553b0,,78.29.161.240,1100
00265b909ca0,,78.29.146.227,1100
f0f249cac900,,81.20.250.137,1100
a84e3f2d8610,,128.65.247.110,1100
00fc8d65fd50,,78.29.166.129,1100
84948c64d190,,78.29.168.98,1100
84948c0337c0,,78.29.138.17,1200
1cabc0df4350,,81.20.248.219,1100
00fc8d6d2b20,,128.65.237.168,1100
f0f2494b8e90,,128.65.245.165,1030
bc1401c8e7c0,,78.29.165.2,1200
a84e3f2b1160,,81.20.246.24,1100
2ca17d6c38d7,,128.65.241.86,1100
68b6fc8ede10,,128.65.252.21,1100
0c473d108790,,128.65.252.248,1100
2ca17d6a342f,,128.65.253.250,1200
00fc8d6d7fe0,,78.29.162.183,1100
2ca17d71c17f,,78.29.180.201,1200
bc4dfb511cd0,,78.29.183.129,1100
68b6fc85b630,,78.29.154.111,1200
0c473d0b2c50,,78.29.149.192,1100
1cabc0d0b4c0,,78.29.155.48,1200
a84e3f3381f0,,81.20.249.71,1200
a84e3f332680,,128.65.230.167,1200
2ca17d53cfe3,,78.29.131.151,1200
2ca17d680893,,78.29.144.231,1200
0c473d0cb580,,78.29.145.200,1100
2ca17d6b37eb,,78.29.148.71,1100
2ca17d67d683,,78.29.190.223,1100
a84e3f2ddda0,,78.29.130.28,1100
84948c667ba0,,81.20.248.229,1100
f0f2491a48c0,,128.65.236.117,1100
bc140166a140,,128.65.250.85,1100
bc1401c94100,,78.29.173.63,1100
00265b1508e0,,78.29.178.194,1100
2ca17d57f6bb,,78.29.187.169,1100
0c473d107a20,,81.20.244.27,1100
00fc8d669ac0,,128.65.233.229,1100
84948c05e270,,78.29.169.96,1100
84948cf201a0,,78.29.182.98,1030
a84e3f2cbc90,,78.29.187.95,1200
84948c099800,,78.29.133.229,1100
a84e3f33cb00,,78.29.132.204,1100
f0f2499a0ba0,,78.29.146.245,1100
1cabc0d71d10,,81.20.254.231,1100
bc14011d21f0,,128.65.232.31,1100
00265b173fe0,,128.65.237.105,1100
f0f24959d6c0,,128.65.238.69,1100
f0f249988730,,128.65.240.141,1200
84948cf30550,,78.29.180.75,1100
f0f2499a0800,,78.29.149.162,1100
1cabc01e46f0,,78.29.151.226,1200
0005ca93c220,,78.29.155.91,1020
84948c679a40,,128.65.254.242,1100
1cabc0de2ea0,,78.29.170.242,1100
2ca17d6477fd,,78.29.159.137,1200
84948c69be50,,128.65.224.194,1100
2ca17d6b8771,,128.65.252.60,1200
bc4dfb50cd00,,78.29.172.214,1100
0c473d11d790,,78.29.183.54,1200
84948c64ba80,,78.29.145.208,1030
0005caac1b00,,78.29.134.236,1100
bc14019f0c80,,78.29.147.10,1100
84948c0ec7d0,,81.20.246.193,1100
8c5bf078d132,,128.65.226.56,1100
84948cab0870,,128.65.227.204,1200
84948cf9a2b0,,128.65.254.17,1100
68b6fce39dc0,,78.29.174.136,1100
0c473d1256f0,,78.29.186.165,1200
2ca17d6b81ad,,81.20.254.250,1100
bc14017603d0,,128.65.225.132,1100
1cabc0cb7e80,,78.29.167.86,1100
bc1401a669e0,,78.29.189.5,1100
84948cf881e0,,78.29.137.41,1100
a84e3f197bb0,,78.29.145.162,1200
0c473d154ff0,,78.29.188.171,1030
84948c0a11c0,,78.29.130.236,1100
2ca17d6edcf7,,81.20.251.121,1100
2ca17d6bb897,,81.20.253.34,1100
84948c647450,,78.29.168.137,1100
0005ca8a9750,,78.29.170.213,1100
f0f249c62e90,,78.29.185.129,1200
0c473d159770,,78.29.187.29,1100
00265b83b320,,78.29.143.85,1100
1cabc0da52e0,,78.29.145.23,1200
00fc8d6d2f80,,78.29.145.219,1100
84948cf7fb90,,78.29.149.222,1100
a84e3f1a2c40,,81.20.249.217,1100
001e69f8e67b,,128.65.226.248,1001
84948c063ed0,,78.29.166.148,1100
f0f24999af70,,78.29.179.183,1100
2ca17d71c3bf,,78.29.180.127,1200
1cabc01e18c0,,78.29.140.173,1100
2ca17d57f2dd,,81.20.245.71,1100
0c473d0b2d00,,81.20.246.10,1100
0c473d164f30,,128.65.230.115,1100
2ca17d58a833,,78.29.151.167,1200
0005cacd2a80,,78.29.137.162,1100
f0f2499a8d90,,78.29.150.84,1100
00265b8f0bd0,,128.65.225.188,1100
00265bf5f670,,128.65.228.163,1100
84948c096730,,128.65.253.187,1100
2ca17d5e024f,,78.29.170.16,1100
f0f24999a1c0,,78.29.171.60,1100
0c473d1561d0,,78.29.133.64,1100
00265b27a2d0,,78.29.132.170,1100
bc14019e4a00,,78.29.136.131,1100
84948ca03910,,81.20.250.229,1100
84948c0ebdc0,,81.20.250.245,1100
a84e3f2e82c0,,128.65.224.11,1200
84948cf3e750,,128.65.244.22,1100
2ca17d6b8141,,128.65.254.218,1200
84948cf97750,,78.29.177.168,1100
68b6fcecf740,,78.29.187.140,1200
1cabc01fbc50,,78.29.140.223,1100
84948ca53290,,128.65.231.208,1100
84948ca8f3e0,,128.65.234.111,1100
0c473d158d30,,128.65.235.19,1100
8c5bf076cf24,,128.65.241.254,1100
0c473d10f620,,128.65.245.156,1100
00265b0189c0,,78.29.167.148,1100
1cabc0ccb4a0,,78.29.146.159,1100
84948cec4120,,78.29.159.122,1200
84948c0977f0,,78.29.175.245,1100
bc140166f980,,78.29.190.98,1200
a84e3f331770,,81.20.252.160,1100
2ca17d57f421,,128.65.247.28,1100
68b6fceb9b20,,128.65.250.79,1100
0005ca8b8830,,78.29.160.159,1100
1cabc0cf7d20,,78.29.160.200,1100
84948cf8ebe0,,78.29.165.122,1100
00189b8a80f8,,78.29.163.67,1010
84948cf2b260,,78.29.168.198,1100
a84e3f2856c0,,81.20.245.254,1100
00fc8dbef290,,81.20.251.205,1100
84948c06d910,,128.65.230.184,1200
0005ca948b10,,128.65.237.136,1100
a84e3f2e9c00,,128.65.242.246,1100
2ca17d53dce5,,128.65.248.80,1100
84948c08fa30,,78.29.134.221,1100
84948ca31760,,78.29.145.167,1100
68b6fce30290,,78.29.155.167,1200
a84e3f2b1fa0,,78.29.158.71,1100
68b6fc304730,,78.29.177.56,1100
00fc8d6a5f10,,78.29.186.111,1100
68b6fc855810,,78.29.137.97,1100
0c473d11ea20,,128.65.247.108,1200
84948cf7acd0,,78.29.162.79,1100
788df706d850,,78.29.174.104,1100
1cabc0d06770,,78.29.128.190,1010
84948c061210,,78.29.154.233,1100
bc14010628b0,,78.29.160.142,1200
2ca17d57ee6f,,78.29.182.224,1100
84948ca62220,,78.29.141.66,1200
84948cf8b8a0,,78.29.189.194,1100
1cabc0cce8d0,,78.29.189.223,1100
00fc8dbf05d0,,81.20.248.65,1200
8c5bf07d710c,,128.65.242.228,1200
0c473d0b3060,,128.65.246.87,1020
00265b88f250,,128.65.254.183,1100
4434a72cdca2,,78.29.178.135,1200
4434a72cd7c8,,78.29.187.123,1100
84948c6998e0,,78.29.133.183,1100
84948cf91a00,,78.29.142.129,1100
bc1401a166d0,,78.29.143.144,1100
0c473d0ca3e0,,78.29.149.69,1100
68b6fc300d80,,78.29.159.117,1100
1cabc0daa3c0,,128.65.248.56,1100
84948c0f2a70,,78.29.183.227,1100
0005ca9269f0,,78.29.152.36,1100
84948c04a580,,78.29.155.204,1100
84948c0946a0,,78.29.137.53,1100
bc4dfb54b3d0,,78.29.159.147,1030
0005caaf0650,,128.65.240.194,1100
00fc8dbf86a0,,128.65.248.229,1100
84948c069d70,,78.29.167.138,1005
84948c061520,,78.29.168.107,1100
bc14019f5b50,,78.29.187.8,1100
bc140173c2f0,,78.29.130.54,1060
1cabc0df23e0,,81.20.252.186,1100
a84e3f314220,,128.65.255.88,1100
0005ca8f7fd0,,78.29.142.188,1100
f0f249c48680,,78.29.157.74,1100
2ca17d5d2227,,78.29.159.195,1200
0c473d12a310,,78.29.163.73,1100
a84e3f2a7aa0,,78.29.167.209,1100
84948cf08190,,78.29.172.75,1100
1cabc0d0dc20,,78.29.174.137,1100
84948c0f0c00,,78.29.147.145,1100
84948caaa150,,78.29.157.82,1200
2ca17d53db59,,128.65.227.176,1100
1cabc0d0c290,,128.65.236.85,1100
0c473d14f6a0,,128.65.236.113,1200
788df71f2020,,128.65.248.222,1200
bc14011d1900,,78.29.164.77,1100
0005cabef690,,78.29.136.139,1100
bc14010605e0,,78.29.133.181,1200
00265b38fe40,,81.20.251.114,1100
68b6fc5b23b0,,128.65.228.88,1200
1cabc0d79770,,128.65.245.254,1100
00265b2d7d80,,78.29.169.115,1100
bc4dfb3f25d0,,78.29.170.4,1100
bc4dfb50fa50,,78.29.174.0,1100
0005ca8f1d90,,128.65.255.122,1100
a84e3f350a70,,78.29.185.142,1100
84948c053a40,,78.29.190.207,1200
a84e3f3462a0,,78.29.131.127,1100
a84e3f34feb0,,78.29.131.202,1200
84948cf3ee30,,78.29.147.71,1020
0c473d12b4e0,,78.29.143.153,1100
2ca17d69f74b,,78.29.146.222,1100
84948c66c8c0,,128.65.226.137,1200
1cabc0ddee00,,78.29.163.168,1100
8c5bf07b66c4,,78.29.166.227,1200
788df704b3b0,,78.29.178.243,1100
f0f249594c30,,78.29.180.22,1120
f0f249589510,,78.29.183.191,1100
f0f249572a90,,78.29.151.6,1100
0c473d10d800,,78.29.172.113,1100
00fc8d6a4d10,,78.29.179.22,1100
8c5bf076c54c,,81.20.249.110,1100
00265b01d890,,128.65.225.223,1100
00fc8dbd2d70,,128.65.243.206,1100
f0f2494ee2a0,,128.65.248.206,1100
f0f24999ecb0,,78.29.164.203,1100
1cabc0cf53a0,,78.29.167.248,1030
0005cabd96a0,,78.29.183.189,1100
a84e3f31e2a0,,78.29.187.90,1100
68b6fc8e3de0,,78.29.135.14,1100
0005cabcfe70,,78.29.146.244,1100
a84e3f1ba020,,78.29.156.78,1100
84948c0f5a70,,81.20.244.78,1100
1cabc0cca3e0,,81.20.246.185,1100
0005caa60f70,,128.65.238.60,1100
bc14019dfb20,,78.29.175.18,1200
84948c0337d0,,78.29.148.186,1100
bc4dfb5121e0,,78.29.149.107,1100
2ca17d6352ed,,128.65.234.134,1200
84948ca02890,,78.29.169.56,1010
1cabc0cbbf40,,78.29.175.211,999
bc1401670a10,,78.29.135.28,1100
788df706cb70,,78.29.135.40,1100
68b6fcea1c90,,78.29.137.188,1100
2ca17d513175,,78.29.131.147,1120
4434a72ce60e,,78.29.141.214,1120
2c1db88ea266,,81.20.255.133,1100
a84e3f2b1710,,128.65.230.237,1200
bc1401c98f60,,128.65.236.40,1100
bc4dfb512d50,,128.65.242.134,1200
00265b7f5a50,,78.29.161.185,1100
0c473d11b130,,78.29.176.140,1120
a84e3f1ad110,,78.29.143.177,1100
f0f249c3d9b0,,78.29.150.22,1100
84948c7cdae0,,78.29.128.91,1100
1cabc0dab650,,128.65.243.87,1100
84948cf78420,,128.65.255.12,1100
2ca17d6a3a95,,78.29.167.24,1200
2ca17d679393,,78.29.179.70,1100
84948ca73740,,78.29.187.81,1100
a84e3f1a91f0,,78.29.187.167,1100
84948cedbd30,,128.65.253.36,1200
2ca17d57d23d,,78.29.165.148,1100
0005cab06c60,,78.29.136.161,1100
bc14019c53c0,,78.29.150.139,1100
0c473d116ac0,,78.29.184.140,1200
2ca17d6e1a69,,78.29.187.136,1100
bc1401b22080,,78.29.133.234,1100
0c473d10f580,,78.29.153.48,1200
84948c679b50,,78.29.153.230,1100
0c473d0c1940,,78.29.165.199,1100
f0f249585720,,78.29.143.208,1200
a84e3f34c080,,78.29.145.205,1200
84948caaddd0,,128.65.247.219,1100
2ca17d645b83,,128.65.253.65,1100
a84e3f330b60,,128.65.255.112,1100
0c473d159110,,78.29.173.2,1100
bc14011af960,,78.29.136.206,1200
84948c058660,,78.29.145.50,1100
a84e3f1b9a90,,81.20.252.7,1100
bc1401a4a320,,128.65.233.199,1100
bc4dfb502d40,,78.29.161.149,1100
84948c8037a0,,78.29.170.122,1100
0c473d1294b0,,78.29.170.135,1200
0c473d0c9fc0,,78.29.190.235,1100
bc14019ff470,,78.29.156.190,1100
788df705da40,,78.29.157.235,1100
84948c0a2020,,78.29.188.92,1100
0c473d10c3b0,,78.29.142.202,1200
1cabc0cd1400,,81.20.249.55,1100
a84e3f342cf0,,81.20.250.167,1100
2ca17d58fb61,,128.65.241.241,1100
2ca17d645469,,128.65.254.201,1200
84948c09b580,,78.29.168.36,1100
2ca17d6ee177,,78.29.184.62,1120
84948c80ec00,,128.65.232.9,1100
0c473d0c3970,,128.65.238.203,1100
84948cf74030,,78.29.162.140,1100
84948c058680,,78.29.130.252,1100
f0f2495889d0,,78.29.188.241,1100
2ca17d6a4f1d,,81.20.252.74,1200
00fc8d662f50,,128.65.228.184,1200
00265b89a680,,128.65.232.124,1100
bc14011de8b0,,128.65.238.206,1100
a84e3f2858a0,,128.65.244.84,1100
bc140173b300,,128.65.253.240,1100
84948cf9b9f0,,78.29.157.3,1100
a84e3f285720,,128.65.235.24,1120
0005caaa7e70,,78.29.163.174,1100
bc1401a89310,,78.29.166.249,1100
bc1401a7b910,,78.29.168.243,1100
0005caaf2cc0,,78.29.174.182,1100
84948c655720,,78.29.181.65,1100
bc1401a48a10,,78.29.188.76,1100
1cabc0dadfe0,,78.29.156.246,1200
788df7078130,,81.20.245.217,1200
f0f249941cb0,,81.20.248.108,1005
f0f249c61860,,81.20.255.234,1200
84948c094d90,,128.65.233.2,1100
bc140119daa0,,128.65.245.20,1100
0c473d0b32f0,,78.29.186.230,1100
bc1401aec7b0,,78.29.159.2,1100
68b6fc303bc0,,128.65.233.206,1100
1cabc0cd10c0,,128.65.254.26,1100
0c473d0b1610,,78.29.172.139,1100
bc4dfb507350,,78.29.187.128,1030
7cdb984100fb,,78.29.157.244,1400
788df704cd30,,78.29.129.223,1100
8c5bf076b9b2,,78.29.131.111,1100
a84e3f1bc060,,81.20.249.247,1100
bc4dfb5135c0,,81.20.251.16,1100
84948c69e1e0,,128.65.228.21,1100
84948cf1d460,,128.65.247.87,1100
00fc8d6ab6d0,,78.29.172.219,1200
84948cf8e5a0,,78.29.173.55,1200
2ca17d63b5ff,,78.29.139.120,1200
a84e3f2850a0,,81.20.255.251,1100
8c5bf076cd1a,,128.65.228.55,1200
a84e3f316400,,78.29.165.196,1100
00fc8d6d2ba0,,78.29.169.218,1200
00fc8d6c1040,,78.29.186.74,1100
1cabc0cb7df0,,78.29.136.130,1100
84948c65ce70,,78.29.145.114,1100
0c473d0a41c0,,81.20.245.92,1100
bc14019c21e0,,128.65.234.23,1100
0c473d118ce0,,128.65.243.93,1100
68b6fc8f29b0,,78.29.173.254,1100
f0f249572700,,78.29.179.98,1100
1cabc01f79d0,,78.29.128.200,1100
1cabc0cf54c0,,78.29.147.140,1100
0c473d118790,,81.20.248.185,1100
1cabc0cb9050,,128.65.235.72,1100
84948cf1d900,,128.65.247.61,1100
bc4dfb512c40,,78.29.173.51,1060
00265bf6b730,,78.29.174.56,1030
2ca17d646fc3,,78.29.135.123,1100
a84e3f2b1870,,128.65.226.18,1200
00265bbace60,,78.29.140.200,1100
68b6fc5c2c60,,78.29.159.27,1100
0005cabdec10,,78.29.149.29,1100
1cabc01fb210,,128.65.254.224,1100
84948c0529c0,,78.29.170.166,1100
2ca17d53e165,,78.29.176.18,1100
a84e3f1b5370,,78.29.187.60,1100
1cabc01e0790,,78.29.190.70,1100
84948c651e30,,78.29.138.199,1100
84948c08f530,,78.29.177.71,1100
0c473d0cb960,,78.29.132.253,1100
84948caaa990,,128.65.234.205,1100
84948c052db0,,128.65.235.5,1100
e8825baf1649,,128.65.236.156,1200
bc4dfb5094a0,,128.65.245.178,1100
f0f2494b8f30,,128.65.248.121,1200
84948cf787b0,,128.65.255.225,1100
0c473d159090,,78.29.147.30,1200
f0f2491a8a40,,78.29.149.76,1100
2ca17d70eeb3,,78.29.154.238,1100
84948cef9c60,,78.29.130.16,1200
f0f2491a57b0,,78.29.147.86,1100
0c473d1126d0,,81.20.251.118,1100
0c473d16a470,,128.65.224.218,1100
4434a72cdfde,,128.65.230.86,1200
84948c070390,,128.65.239.7,1100
2ca17d6daef9,,128.65.247.167,1200
0c473d11b590,,128.65.248.13,1030
84948ca371c0,,78.29.151.39,1100
00fc8d6bb6f0,,78.29.155.217,1030
1cabc01e23d0,,78.29.138.84,1200
bc14019c9e30,,81.20.245.81,1100
84948c65a610,,78.29.163.53,1100
0c473d1550f0,,78.29.163.139,1200
00fc8d6a5950,,78.29.170.49,1200
68b6fceafd90,,78.29.176.243,1200
84948cf17350,,78.29.135.35,1100
0005ca88f4e0,,81.20.255.88,1100
a84e3f1a5600,,78.29.150.137,1200
84948ca3c250,,78.29.172.38,1200
0c473d114310,,78.29.181.227,1100
bc1401ae6e40,,81.20.244.110,1100
bc4dfb50e0c0,,81.20.251.25,1100
84948c9fb550,,128.65.228.16,1100
00265b2e09d0,,128.65.234.214,1100
0005ca8f22c0,,128.65.253.44,1100
0c473d1618d0,,78.29.163.203,1200
84948c9f79b0,,78.29.189.221,1100
7c26343f4bd0,,78.29.128.199,1100
f0f249cb1470,,78.29.129.96,1200
1cabc0d7a350,,78.29.129.167,1100
84948c666df0,,78.29.155.144,1100
a84e3f2d1150,,81.20.252.224,1100
2ca17d5131ab,,128.65.227.76,1100
8c5bf0810124,,128.65.231.82,1100
bc1401a89370,,128.65.236.25,1120
84948cf8f050,,128.65.237.151,1100
1cabc0cb7e00,,78.29.134.11,1100
68b6fc305980,,78.29.147.70,1100
00265b8fa020,,78.29.155.141,1100
00fc8d6b8ae0,,128.65.229.219,1030
1cabc01f40a0,,128.65.238.28,1100
0c473d159e20,,78.29.163.235,1100
1cabc0d75350,,78.29.138.63,1100
0c473d1548e0,,78.29.144.189,1200
84948ca6e100,,78.29.146.1,1100
bc4dfb3f1880,,128.65.239.234,1100
84948c659e10,,78.29.163.58,1100
0005ca88c680,,78.29.165.15,1100
0c473d174780,,78.29.129.107,1100
0c473d10afc0,,78.29.156.203,1100
84948c7ab0a0,,78.29.183.41,1020
84948c69e7a0,,78.29.134.48,1100
bc1401a48a40,,81.20.248.180,1100
0c473d162f60,,81.20.251.53,1200
8c5bf07bd8be,,128.65.235.141,1200
1cabc0cfc190,,128.65.255.203,1100
68b6fc8e3490,,78.29.164.249,1100
bc1401af3a80,,78.29.174.207,1100
a84e3f331b20,,78.29.139.207,1100
a84e3f3169d0,,128.65.239.245,1100
84948c66c770,,78.29.167.244,1100
a84e3f3495f0,,78.29.140.4,1200
0c473d165ce0,,78.29.157.51,1100
84948c6a5050,,78.29.144.94,1200
a84e3f30b910,,81.20.244.103,1010
7c26343f45fa,,128.65.231.169,1100
bc14019c87f0,,128.65.241.49,1200
a84e3f315e20,,78.29.161.120,1100
0c473d0a6b60,,78.29.163.78,1200
bc4dfb513290,,78.29.190.33,1100
a84e3f30adc0,,128.65.248.60,1100
84948c7cfe00,,78.29.172.152,1100
2ca17d5f5f7b,,78.29.180.189,1100
bc4dfb50d9b0,,78.29.154.71,1100
0005caa0c1f0,,78.29.149.78,1100
